ID1	DataType	ExptNumber	MouseID	strainName	sex	Date	birthDate	ExptDoneBy	Age(days)	Age(wks)	Expr1011	BodyWeight	DrugBottleStartWeight	WaterBottleStartWeight	DrugBottleEndWeight	WaterBottleEndWeight	MeasureDays	d7	d8	d9	d10	d11	d12	d13	DrugDose	Drug	DoseUnits	d14	d15	d16	d17	d18	d19	d20	d21	d22	d23	d24	d25	mg/kg formula check	MouseIDDateMaster	MouseIDDateMDTStatic	MouseIDDateQC	coatColor	origin	Group	nickname	SucrosePreference	OralMethPreference	mgMeth_gMouse_day	d2-d4	d3-d5	d2-d4bias	DrugVolConsumed	WaterVolConsumed	DrugPreferenceScore	TestNumber
46516	Sucrose	SUC0325	050720	B6NJ-Rab3gap2-/- Cyfip2-S968F<J>	F	2025-07-30T00:00:00Z	2025-04-22T00:00:00Z	Fionna	99	14.1428571428571			96.0999984741211	91.3000030517578	89.370002746582	89.1500015258789	2							day 8-10 sucrose	2	Sucrose drinking	percent														050720_7/30/2025_Sucrose	050720_7/30/2025_Sucrose	yes		Kumar Lab	yes	Rab3gap2	SPT5: 2 day water, 3 days 0.25% sucrose, 2 days 0.5% sucrose, 2 days 2% 2-bottle choice sucrose vs water skip weekend work			6.72999572753906	2.15000152587891	0.757882654666901	6.72999572753909	2.15000152587889	0.757882636162828	4
46370	Sucrose	SUC0325	050721	B6NJ-Rab3gap2-/- Cyfip2-S968F<J>	F	2025-07-23T00:00:00Z	2025-04-22T00:00:00Z	Fionna	92	13.1428571428571		16.7999992370605	97.6999969482422	95.5	96	89.0999984741211	2							day 1-3, both water days	0	Both Water Bottles	Percent													558285.693136201	050721_7/23/2025_Sucrose	050721_7/23/2025_Sucrose	yes		Kumar Lab	yes	Rab3gap2	SPT5: 2 day water, 3 days 0.25% sucrose, 2 days 0.5% sucrose, 2 days 2% 2-bottle choice sucrose vs water skip weekend work			1.69999694824219	6.40000152587891	0.209876209497452	1.6999969482422	6.40000152587891	0.209876205986157	1
46419	Sucrose	SUC0325	050721	B6NJ-Rab3gap2-/- Cyfip2-S968F<J>	F	2025-07-25T00:00:00Z	2025-04-22T00:00:00Z	Fionna	94	13.4285714285714			99	89.0999984741211	90.1999969482422	85.5999984741211	3							day 3-6 sucrose	0.25	Sucrose drinking	percent														050721_7/25/2025_Sucrose	050721_7/25/2025_Sucrose	yes		Kumar Lab	yes	Rab3gap2	SPT5: 2 day water, 3 days 0.25% sucrose, 2 days 0.5% sucrose, 2 days 2% 2-bottle choice sucrose vs water skip weekend work			8.80000305175781	3.5	0.715447247028351	8.8000030517578	3.5	0.715447225072045	2
46468	Sucrose	SUC0325	050721	B6NJ-Rab3gap2-/- Cyfip2-S968F<J>	F	2025-07-28T00:00:00Z	2025-04-22T00:00:00Z	Fionna	97	13.8571428571429			101.300003051758	85.5999984741211	96	81.3000030517578	2							day 6-8 sucrose	0.5	Sucrose drinking	percent														050721_7/28/2025_Sucrose	050721_7/28/2025_Sucrose	yes		Kumar Lab	yes	Rab3gap2	SPT5: 2 day water, 3 days 0.25% sucrose, 2 days 0.5% sucrose, 2 days 2% 2-bottle choice sucrose vs water skip weekend work			5.30000305175781	4.29999542236328	0.552083730697632	5.300003051758	4.2999954223633	0.552083738976127	3
46517	Sucrose	SUC0325	050721	B6NJ-Rab3gap2-/- Cyfip2-S968F<J>	F	2025-07-30T00:00:00Z	2025-04-22T00:00:00Z	Fionna	99	14.1428571428571			93	81.3000030517578	85	78.7699966430664	2							day 8-10 sucrose	2	Sucrose drinking	percent														050721_7/30/2025_Sucrose	050721_7/30/2025_Sucrose	yes		Kumar Lab	yes	Rab3gap2	SPT5: 2 day water, 3 days 0.25% sucrose, 2 days 0.5% sucrose, 2 days 2% 2-bottle choice sucrose vs water skip weekend work			8	2.53000640869141	0.759733617305756	8	2.53000640869139	0.759733630683915	4
47888	Sucrose	SUC0333	050733	B6NJ-Zzef1-/- Cyfip2-S968F<J>	F	2025-08-20T00:00:00Z	2025-05-03T00:00:00Z	Fionna	109	15.5714285714286		22.1299991607666	92.2799987792969	99.379997253418	89.8199996948242	97.1699981689453	2							day 1-3, both water days	0	Both Water Bottles	Percent													374540.901856179	050733_8/20/2025_Sucrose	050733_8/20/2025_Sucrose	yes		Kumar Lab	no	Zzef1	SPT5: 2 day water, 3 days 0.25% sucrose, 2 days 0.5% sucrose, 2 days 2% 2-bottle choice sucrose vs water skip weekend work			2.45999908447266	2.20999908447266	0.52676659822464	2.4599990844727	2.2099990844727	0.526766605783965	1
47936	Sucrose	SUC0333	050733	B6NJ-Zzef1-/- Cyfip2-S968F<J>	F	2025-08-22T00:00:00Z	2025-05-03T00:00:00Z	Fionna	111	15.8571428571429			96.2799987792969	97.1699981689453	85.370002746582	92.9000015258789	3							day 3-6 sucrose	0.25	Sucrose drinking	percent														050733_8/22/2025_Sucrose	050733_8/22/2025_Sucrose	yes		Kumar Lab	no	Zzef1	SPT5: 2 day water, 3 days 0.25% sucrose, 2 days 0.5% sucrose, 2 days 2% 2-bottle choice sucrose vs water skip weekend work			10.9099960327148	4.26999664306641	0.71870893239975	10.9099960327149	4.26999664306639	0.718708912825834	2
47984	Sucrose	SUC0333	050733	B6NJ-Zzef1-/- Cyfip2-S968F<J>	F	2025-08-25T00:00:00Z	2025-05-03T00:00:00Z	Fionna	114	16.2857142857143			101.349998474121	92.9000015258789	93.8199996948242	89.6600036621094	2							day 6-8 sucrose	0.5	Sucrose drinking	percent														050733_8/25/2025_Sucrose	050733_8/25/2025_Sucrose	yes		Kumar Lab	no	Zzef1	SPT5: 2 day water, 3 days 0.25% sucrose, 2 days 0.5% sucrose, 2 days 2% 2-bottle choice sucrose vs water skip weekend work			7.52999877929688	3.23999786376953	0.69916445016861	7.52999877929679	3.2399978637695	0.699164449985655	3
48032	Sucrose	SUC0333	050733	B6NJ-Zzef1-/- Cyfip2-S968F<J>	F	2025-08-27T00:00:00Z	2025-05-03T00:00:00Z	Fionna	116	16.5714285714286			93.1699981689453	89.6600036621094	81.870002746582	86.4899978637695	2							day 8-10 sucrose	2	Sucrose drinking	percent														050733_8/27/2025_Sucrose	050733_8/27/2025_Sucrose	yes		Kumar Lab	no	Zzef1	SPT5: 2 day water, 3 days 0.25% sucrose, 2 days 0.5% sucrose, 2 days 2% 2-bottle choice sucrose vs water skip weekend work			11.2999954223633	3.17000579833984	0.780925691127777	11.2999954223633	3.1700057983399	0.780925671671378	4
47889	Sucrose	SUC0333	050734	B6NJ-Zzef1-/- Cyfip2-S968F<J>	F	2025-08-20T00:00:00Z	2025-05-03T00:00:00Z	Fionna	109	15.5714285714286		21.7800006866455	89.6999969482422	95.629997253418	87.9400024414063	90.6100006103516	2							day 1-3, both water days	0	Both Water Bottles	Percent													362177.113165758	050734_8/20/2025_Sucrose	050734_8/20/2025_Sucrose	yes		Kumar Lab	no	Zzef1	SPT5: 2 day water, 3 days 0.25% sucrose, 2 days 0.5% sucrose, 2 days 2% 2-bottle choice sucrose vs water skip weekend work			1.75999450683594	5.01999664306641	0.259586542844772	1.75999450683589	5.01999664306639	0.259586549292363	1
47937	Sucrose	SUC0333	050734	B6NJ-Zzef1-/- Cyfip2-S968F<J>	F	2025-08-22T00:00:00Z	2025-05-03T00:00:00Z	Fionna	111	15.8571428571429			95.5599975585938	90.6100006103516	89.2099990844727	86.6699981689453	3							day 3-6 sucrose	0.25	Sucrose drinking	percent														050734_8/22/2025_Sucrose	050734_8/22/2025_Sucrose	yes		Kumar Lab	no	Zzef1	SPT5: 2 day water, 3 days 0.25% sucrose, 2 days 0.5% sucrose, 2 days 2% 2-bottle choice sucrose vs water skip weekend work			6.34999847412109	3.94000244140625	0.617103755474091	6.34999847412111	3.94000244140631	0.617103781258083	2
47985	Sucrose	SUC0333	050734	B6NJ-Zzef1-/- Cyfip2-S968F<J>	F	2025-08-25T00:00:00Z	2025-05-03T00:00:00Z	Fionna	114	16.2857142857143			97.5199966430664	86.6699981689453	92.4700012207031	83.6800003051758	2							day 6-8 sucrose	0.5	Sucrose drinking	percent														050734_8/25/2025_Sucrose	050734_8/25/2025_Sucrose	yes		Kumar Lab	no	Zzef1	SPT5: 2 day water, 3 days 0.25% sucrose, 2 days 0.5% sucrose, 2 days 2% 2-bottle choice sucrose vs water skip weekend work			5.04999542236328	2.98999786376953	0.628109395503998	5.04999542236331	2.9899978637695	0.628109407886375	3
48033	Sucrose	SUC0333	050734	B6NJ-Zzef1-/- Cyfip2-S968F<J>	F	2025-08-27T00:00:00Z	2025-05-03T00:00:00Z	Fionna	116	16.5714285714286			95.0999984741211	83.6800003051758	84.620002746582	81.3399963378906	2							day 8-10 sucrose	2	Sucrose drinking	percent														050734_8/27/2025_Sucrose	050734_8/27/2025_Sucrose	yes		Kumar Lab	no	Zzef1	SPT5: 2 day water, 3 days 0.25% sucrose, 2 days 0.5% sucrose, 2 days 2% 2-bottle choice sucrose vs water skip weekend work			10.4799957275391	2.34000396728516	0.817472398281097	10.4799957275391	2.3400039672852	0.817472385102325	4
47890	Sucrose	SUC0333	050738	B6NJ-Zzef1-/- Cyfip2-S968F<J>	F	2025-08-20T00:00:00Z	2025-05-01T00:00:00Z	Fionna	111	15.8571428571429		22.2600002288818	102.370002746582	96.9000015258789	96.9800033569336	93.129997253418	2							day 1-3, both water days	0	Both Water Bottles	Percent													445994.729171492	050738_8/20/2025_Sucrose	050738_8/20/2025_Sucrose	yes		Kumar Lab	no	Zzef1	SPT5: 2 day water, 3 days 0.25% sucrose, 2 days 0.5% sucrose, 2 days 2% 2-bottle choice sucrose vs water skip weekend work			5.38999938964844	3.77000427246094	0.588427662849426	5.38999938964841	3.77000427246091	0.58842764571638	1
47938	Sucrose	SUC0333	050738	B6NJ-Zzef1-/- Cyfip2-S968F<J>	F	2025-08-22T00:00:00Z	2025-05-01T00:00:00Z	Fionna	113	16.1428571428571			101	93.129997253418	94.1800003051758	90.0400009155273	3							day 3-6 sucrose	0.25	Sucrose drinking	percent														050738_8/22/2025_Sucrose	050738_8/22/2025_Sucrose	yes		Kumar Lab	no	Zzef1	SPT5: 2 day water, 3 days 0.25% sucrose, 2 days 0.5% sucrose, 2 days 2% 2-bottle choice sucrose vs water skip weekend work			6.81999969482422	3.08999633789063	0.68819397687912	6.81999969482421	3.0899963378907	0.688193988404234	2
47986	Sucrose	SUC0333	050738	B6NJ-Zzef1-/- Cyfip2-S968F<J>	F	2025-08-25T00:00:00Z	2025-05-01T00:00:00Z	Fionna	116	16.5714285714286			93.0400009155273	90.0400009155273	87.75	87.0199966430664	2							day 6-8 sucrose	0.5	Sucrose drinking	percent														050738_8/25/2025_Sucrose	050738_8/25/2025_Sucrose	yes		Kumar Lab	no	Zzef1	SPT5: 2 day water, 3 days 0.25% sucrose, 2 days 0.5% sucrose, 2 days 2% 2-bottle choice sucrose vs water skip weekend work			5.29000091552734	3.02000427246094	0.636582136154175	5.2900009155273	3.0200042724609	0.636582143555554	3
48034	Sucrose	SUC0333	050738	B6NJ-Zzef1-/- Cyfip2-S968F<J>	F	2025-08-27T00:00:00Z	2025-05-01T00:00:00Z	Fionna	118	16.8571428571429			93.75	87.0199966430664	84.25	85.5	2							day 8-10 sucrose	2	Sucrose drinking	percent														050738_8/27/2025_Sucrose	050738_8/27/2025_Sucrose	yes		Kumar Lab	no	Zzef1	SPT5: 2 day water, 3 days 0.25% sucrose, 2 days 0.5% sucrose, 2 days 2% 2-bottle choice sucrose vs water skip weekend work			9.5	1.51999664306641	0.862069249153137	9.5	1.51999664306641	0.862069228122428	4
47891	Sucrose	SUC0333	050739	B6NJ-Zzef1-/- Cyfip2-S968F<J>	F	2025-08-20T00:00:00Z	2025-05-01T00:00:00Z	Fionna	111	15.8571428571429		25.4799995422363	97.3000030517578	95.5800018310547	94.9199981689453	92.870002746582	2							day 1-3, both water days	0	Both Water Bottles	Percent													362469.230229111	050739_8/20/2025_Sucrose	050739_8/20/2025_Sucrose	yes		Kumar Lab	no	Zzef1	SPT5: 2 day water, 3 days 0.25% sucrose, 2 days 0.5% sucrose, 2 days 2% 2-bottle choice sucrose vs water skip weekend work			2.3800048828125	2.70999908447266	0.467584103345871	2.3800048828125	2.7099990844727	0.467584091900403	1
47939	Sucrose	SUC0333	050739	B6NJ-Zzef1-/- Cyfip2-S968F<J>	F	2025-08-22T00:00:00Z	2025-05-01T00:00:00Z	Fionna	113	16.1428571428571			91.9800033569336	92.870002746582	81.3899993896484	87.7099990844727	3							day 3-6 sucrose	0.25	Sucrose drinking	percent														050739_8/22/2025_Sucrose	050739_8/22/2025_Sucrose	yes		Kumar Lab	no	Zzef1	SPT5: 2 day water, 3 days 0.25% sucrose, 2 days 0.5% sucrose, 2 days 2% 2-bottle choice sucrose vs water skip weekend work			10.5900039672852	5.16000366210938	0.672380864620209	10.5900039672852	5.1600036621093	0.672380878566744	2
47987	Sucrose	SUC0333	050739	B6NJ-Zzef1-/- Cyfip2-S968F<J>	F	2025-08-25T00:00:00Z	2025-05-01T00:00:00Z	Fionna	116	16.5714285714286			94.6500015258789	87.7099990844727	88.7399978637695	82.9000015258789	2							day 6-8 sucrose	0.5	Sucrose drinking	percent														050739_8/25/2025_Sucrose	050739_8/25/2025_Sucrose	yes		Kumar Lab	no	Zzef1	SPT5: 2 day water, 3 days 0.25% sucrose, 2 days 0.5% sucrose, 2 days 2% 2-bottle choice sucrose vs water skip weekend work			5.91000366210938	4.80999755859375	0.551306247711182	5.9100036621094	4.80999755859379	0.551306248985831	3
48035	Sucrose	SUC0333	050739	B6NJ-Zzef1-/- Cyfip2-S968F<J>	F	2025-08-27T00:00:00Z	2025-05-01T00:00:00Z	Fionna	118	16.8571428571429			95.5800018310547	82.9000015258789	72.370002746582	81.4400024414063	2							day 8-10 sucrose	2	Sucrose drinking	percent														050739_8/27/2025_Sucrose	050739_8/27/2025_Sucrose	yes		Kumar Lab	no	Zzef1	SPT5: 2 day water, 3 days 0.25% sucrose, 2 days 0.5% sucrose, 2 days 2% 2-bottle choice sucrose vs water skip weekend work			23.2099990844727	1.45999908447266	0.940818846225739	23.2099990844727	1.4599990844726	0.940818840987574	4
47892	Sucrose	SUC0333	050743	B6NJ-Zzef1-/- Cyfip2-S968F<J>	M	2025-08-20T00:00:00Z	2025-05-01T00:00:00Z	Fionna	111	15.8571428571429		24.4099998474121	94.620002746582	95.7300033569336	92.5100021362305	93.2099990844727	2							day 1-3, both water days	0	Both Water Bottles	Percent													358594.712401361	050743_8/20/2025_Sucrose	050743_8/20/2025_Sucrose	yes		Kumar Lab	no	Zzef1	SPT5: 2 day water, 3 days 0.25% sucrose, 2 days 0.5% sucrose, 2 days 2% 2-bottle choice sucrose vs water skip weekend work			2.11000061035156	2.52000427246094	0.455723196268082	2.11000061035151	2.5200042724609	0.455723193334913	1
47940	Sucrose	SUC0333	050743	B6NJ-Zzef1-/- Cyfip2-S968F<J>	M	2025-08-22T00:00:00Z	2025-05-01T00:00:00Z	Fionna	113	16.1428571428571			94.7399978637695	93.2099990844727	82.6699981689453	90.1399993896484	3							day 3-6 sucrose	0.25	Sucrose drinking	percent														050743_8/22/2025_Sucrose	050743_8/22/2025_Sucrose	yes		Kumar Lab	no	Zzef1	SPT5: 2 day water, 3 days 0.25% sucrose, 2 days 0.5% sucrose, 2 days 2% 2-bottle choice sucrose vs water skip weekend work			12.0699996948242	3.06999969482422	0.797225892543793	12.0699996948242	3.0699996948243	0.797225903659988	2
47988	Sucrose	SUC0333	050743	B6NJ-Zzef1-/- Cyfip2-S968F<J>	M	2025-08-25T00:00:00Z	2025-05-01T00:00:00Z	Fionna	116	16.5714285714286			96.5899963378906	90.1399993896484	92.0999984741211	84.7600021362305	2							day 6-8 sucrose	0.5	Sucrose drinking	percent														050743_8/25/2025_Sucrose	050743_8/25/2025_Sucrose	yes		Kumar Lab	no	Zzef1	SPT5: 2 day water, 3 days 0.25% sucrose, 2 days 0.5% sucrose, 2 days 2% 2-bottle choice sucrose vs water skip weekend work			4.48999786376953	5.37999725341797	0.454913884401321	4.4899978637695	5.3799972534179	0.454913889060666	3
48036	Sucrose	SUC0333	050743	B6NJ-Zzef1-/- Cyfip2-S968F<J>	M	2025-08-27T00:00:00Z	2025-05-01T00:00:00Z	Fionna	118	16.8571428571429			96.6699981689453	84.7600021362305	87.4300003051758	82.6600036621094	2							day 8-10 sucrose	2	Sucrose drinking	percent														050743_8/27/2025_Sucrose	050743_8/27/2025_Sucrose	yes		Kumar Lab	no	Zzef1	SPT5: 2 day water, 3 days 0.25% sucrose, 2 days 0.5% sucrose, 2 days 2% 2-bottle choice sucrose vs water skip weekend work			9.23999786376953	2.09999847412109	0.814814865589142	9.2399978637695	2.09999847412109	0.814814889568851	4
47878	Sucrose	SUC0327	050897	B6J-(WT372)Srgap3<S642P> Cyfip2 S968F<N>	M	2025-08-20T00:00:00Z	2025-05-04T00:00:00Z	Fionna	108	15.4285714285714		32.5999984741211	92.75	93.2799987792969	89.4700012207031	85.2399978637695	2							day 1-3, both water days	0	Both Water Bottles	Percent													254550.403737748	050897_8/20/2025_Sucrose	050897_8/20/2025_Sucrose	yes		Kumar Lab	yes	WT372	SPT5: 2 day water, 3 days 0.25% sucrose, 2 days 0.5% sucrose, 2 days 2% 2-bottle choice sucrose vs water skip weekend work			3.27999877929688	8.04000091552734	0.289752542972565	3.2799987792969	8.0400009155274	0.28975255015215	1
47926	Sucrose	SUC0327	050897	B6J-(WT372)Srgap3<S642P> Cyfip2 S968F<N>	M	2025-08-22T00:00:00Z	2025-05-04T00:00:00Z	Fionna	110	15.7142857142857			94.3899993896484	85.2399978637695	83.3399963378906	81.2799987792969	3							day 3-6 sucrose	0.25	Sucrose drinking	percent														050897_8/22/2025_Sucrose	050897_8/22/2025_Sucrose	yes		Kumar Lab	yes	WT372	SPT5: 2 day water, 3 days 0.25% sucrose, 2 days 0.5% sucrose, 2 days 2% 2-bottle choice sucrose vs water skip weekend work			11.0500030517578	3.95999908447266	0.736175954341888	11.0500030517578	3.9599990844726	0.736175981286895	2
47974	Sucrose	SUC0327	050897	B6J-(WT372)Srgap3<S642P> Cyfip2 S968F<N>	M	2025-08-25T00:00:00Z	2025-05-04T00:00:00Z	Fionna	113	16.1428571428571			96.379997253418	81.2799987792969	91.9499969482422	74.7099990844727	2							day 6-8 sucrose	0.5	Sucrose drinking	percent														050897_8/25/2025_Sucrose	050897_8/25/2025_Sucrose	yes		Kumar Lab	yes	WT372	SPT5: 2 day water, 3 days 0.25% sucrose, 2 days 0.5% sucrose, 2 days 2% 2-bottle choice sucrose vs water skip weekend work			4.43000030517578	6.56999969482422	0.40272730588913	4.4300003051758	6.56999969482421	0.402727300470527	3
48022	Sucrose	SUC0327	050897	B6J-(WT372)Srgap3<S642P> Cyfip2 S968F<N>	M	2025-08-27T00:00:00Z	2025-05-04T00:00:00Z	Fionna	115	16.4285714285714			102.120002746582	96.2600021362305	88.6999969482422	93.620002746582	2							day 8-10 sucrose	2	Sucrose drinking	percent														050897_8/27/2025_Sucrose	050897_8/27/2025_Sucrose	yes		Kumar Lab	yes	WT372	SPT5: 2 day water, 3 days 0.25% sucrose, 2 days 0.5% sucrose, 2 days 2% 2-bottle choice sucrose vs water skip weekend work			13.4200057983398	2.63999938964844	0.835616528987885	13.4200057983398	2.63999938964849	0.835616529462704	4
47879	Sucrose	SUC0327	050898	B6J-(WT372)Srgap3<S642P> Cyfip2 S968F<N>	M	2025-08-20T00:00:00Z	2025-05-04T00:00:00Z	Fionna	108	15.4285714285714		30.9500007629395	99.6100006103516	98.8099975585938	94.379997253418	95.2900009155273	2							day 1-3, both water days	0	Both Water Bottles	Percent													303754.157496089	050898_8/20/2025_Sucrose	050898_8/20/2025_Sucrose	yes		Kumar Lab	yes	WT372	SPT5: 2 day water, 3 days 0.25% sucrose, 2 days 0.5% sucrose, 2 days 2% 2-bottle choice sucrose vs water skip weekend work			5.23000335693359	3.51999664306641	0.59771466255188	5.23000335693361	3.51999664306651	0.597714669363833	1
47927	Sucrose	SUC0327	050898	B6J-(WT372)Srgap3<S642P> Cyfip2 S968F<N>	M	2025-08-22T00:00:00Z	2025-05-04T00:00:00Z	Fionna	110	15.7142857142857			101.290000915527	95.2900009155273	99.0699996948242	84.2399978637695	3							day 3-6 sucrose	0.25	Sucrose drinking	percent														050898_8/22/2025_Sucrose	050898_8/22/2025_Sucrose	yes		Kumar Lab	yes	WT372	SPT5: 2 day water, 3 days 0.25% sucrose, 2 days 0.5% sucrose, 2 days 2% 2-bottle choice sucrose vs water skip weekend work			2.22000122070313	11.0500030517578	0.167294681072235	2.2200012207028	11.0500030517578	0.167294687712346	2
47975	Sucrose	SUC0327	050898	B6J-(WT372)Srgap3<S642P> Cyfip2 S968F<N>	M	2025-08-25T00:00:00Z	2025-05-04T00:00:00Z	Fionna	113	16.1428571428571			96.4300003051758	84.2399978637695	88.9000015258789	82.8199996948242	2							day 6-8 sucrose	0.5	Sucrose drinking	percent														050898_8/25/2025_Sucrose	050898_8/25/2025_Sucrose	yes		Kumar Lab	yes	WT372	SPT5: 2 day water, 3 days 0.25% sucrose, 2 days 0.5% sucrose, 2 days 2% 2-bottle choice sucrose vs water skip weekend work			7.52999877929688	1.41999816894531	0.841340959072113	7.52999877929689	1.4199981689453	0.841340932610688	3
48023	Sucrose	SUC0327	050898	B6J-(WT372)Srgap3<S642P> Cyfip2 S968F<N>	M	2025-08-27T00:00:00Z	2025-05-04T00:00:00Z	Fionna	115	16.4285714285714			99.4199981689453	82.8199996948242	90.6500015258789	80.7099990844727	2							day 8-10 sucrose	2	Sucrose drinking	percent														050898_8/27/2025_Sucrose	050898_8/27/2025_Sucrose	yes		Kumar Lab	yes	WT372	SPT5: 2 day water, 3 days 0.25% sucrose, 2 days 0.5% sucrose, 2 days 2% 2-bottle choice sucrose vs water skip weekend work			8.76999664306641	2.11000061035156	0.80606609582901	8.76999664306639	2.11000061035151	0.806066071414801	4
47880	Sucrose	SUC0327	050899	B6J-(WT372)Srgap3<S642P> Cyfip2 S968F<N>	M	2025-08-20T00:00:00Z	2025-05-04T00:00:00Z	Fionna	108	15.4285714285714		24.3099994659424	100.339996337891	95.5899963378906	97.8099975585938	88.3199996948242	2							day 1-3, both water days	0	Both Water Bottles	Percent													403712.673731729	050899_8/20/2025_Sucrose	050899_8/20/2025_Sucrose	yes		Kumar Lab	yes	WT372	SPT5: 2 day water, 3 days 0.25% sucrose, 2 days 0.5% sucrose, 2 days 2% 2-bottle choice sucrose vs water skip weekend work			2.52999877929688	7.26999664306641	0.258163273334503	2.52999877929719	7.26999664306639	0.258163261334157	1
47928	Sucrose	SUC0327	050899	B6J-(WT372)Srgap3<S642P> Cyfip2 S968F<N>	M	2025-08-22T00:00:00Z	2025-05-04T00:00:00Z	Fionna	110	15.7142857142857			95.9499969482422	88.3199996948242	86.6500015258789	84.4499969482422	3							day 3-6 sucrose	0.25	Sucrose drinking	percent														050899_8/22/2025_Sucrose	050899_8/22/2025_Sucrose	yes		Kumar Lab	yes	WT372	SPT5: 2 day water, 3 days 0.25% sucrose, 2 days 0.5% sucrose, 2 days 2% 2-bottle choice sucrose vs water skip weekend work			9.29999542236328	3.87000274658203	0.706150114536285	9.2999954223633	3.870002746582	0.706150092282668	2
47976	Sucrose	SUC0327	050899	B6J-(WT372)Srgap3<S642P> Cyfip2 S968F<N>	M	2025-08-25T00:00:00Z	2025-05-04T00:00:00Z	Fionna	113	16.1428571428571			93.5400009155273	84.4499969482422	89.8199996948242	79.370002746582	2							day 6-8 sucrose	0.5	Sucrose drinking	percent														050899_8/25/2025_Sucrose	050899_8/25/2025_Sucrose	yes		Kumar Lab	yes	WT372	SPT5: 2 day water, 3 days 0.25% sucrose, 2 days 0.5% sucrose, 2 days 2% 2-bottle choice sucrose vs water skip weekend work			3.72000122070313	5.07999420166016	0.422727644443512	3.7200012207031	5.0799942016602	0.422727631340525	3
48024	Sucrose	SUC0327	050899	B6J-(WT372)Srgap3<S642P> Cyfip2 S968F<N>	M	2025-08-27T00:00:00Z	2025-05-04T00:00:00Z	Fionna	115	16.4285714285714			91.0599975585938	95.9300003051758	80.0500030517578	93.1399993896484	2							day 8-10 sucrose	2	Sucrose drinking	percent														050899_8/27/2025_Sucrose	050899_8/27/2025_Sucrose	yes		Kumar Lab	yes	WT372	SPT5: 2 day water, 3 days 0.25% sucrose, 2 days 0.5% sucrose, 2 days 2% 2-bottle choice sucrose vs water skip weekend work			11.0099945068359	2.79000091552734	0.797825932502747	11.009994506836	2.7900009155274	0.797825953550238	4
47881	Sucrose	SUC0327	050900	B6J-(WT372)Srgap3<S642P> Cyfip2 S968F<N>	M	2025-08-20T00:00:00Z	2025-05-04T00:00:00Z	Fionna	108	15.4285714285714		30.0200004577637	92.6399993896484	93.1999969482422	89.8399963378906	86.5800018310547	2							day 1-3, both water days	0	Both Water Bottles	Percent													277241.079841409	050900_8/20/2025_Sucrose	050900_8/20/2025_Sucrose	yes		Kumar Lab	yes	WT372	SPT5: 2 day water, 3 days 0.25% sucrose, 2 days 0.5% sucrose, 2 days 2% 2-bottle choice sucrose vs water skip weekend work			2.80000305175781	6.6199951171875	0.297240287065506	2.8000030517578	6.6199951171875	0.29724029681752	1
47929	Sucrose	SUC0327	050900	B6J-(WT372)Srgap3<S642P> Cyfip2 S968F<N>	M	2025-08-22T00:00:00Z	2025-05-04T00:00:00Z	Fionna	110	15.7142857142857			93.0599975585938	86.5800018310547	81.2600021362305	83.8000030517578	3							day 3-6 sucrose	0.25	Sucrose drinking	percent														050900_8/22/2025_Sucrose	050900_8/22/2025_Sucrose	yes		Kumar Lab	yes	WT372	SPT5: 2 day water, 3 days 0.25% sucrose, 2 days 0.5% sucrose, 2 days 2% 2-bottle choice sucrose vs water skip weekend work			11.7999954223633	2.77999877929688	0.809327840805054	11.7999954223633	2.7799987792969	0.809327854260714	2
47977	Sucrose	SUC0327	050900	B6J-(WT372)Srgap3<S642P> Cyfip2 S968F<N>	M	2025-08-25T00:00:00Z	2025-05-04T00:00:00Z	Fionna	113	16.1428571428571			94.1999969482422	83.8000030517578	88.1500015258789	78.5400009155273	2							day 6-8 sucrose	0.5	Sucrose drinking	percent														050900_8/25/2025_Sucrose	050900_8/25/2025_Sucrose	yes		Kumar Lab	yes	WT372	SPT5: 2 day water, 3 days 0.25% sucrose, 2 days 0.5% sucrose, 2 days 2% 2-bottle choice sucrose vs water skip weekend work			6.04999542236328	5.26000213623047	0.534924566745758	6.0499954223633	5.2600021362305	0.534924555997474	3
48025	Sucrose	SUC0327	050900	B6J-(WT372)Srgap3<S642P> Cyfip2 S968F<N>	M	2025-08-27T00:00:00Z	2025-05-04T00:00:00Z	Fionna	115	16.4285714285714			95.0899963378906	94.2699966430664	83.0800018310547	91.3600006103516	2							day 8-10 sucrose	2	Sucrose drinking	percent														050900_8/27/2025_Sucrose	050900_8/27/2025_Sucrose	yes		Kumar Lab	yes	WT372	SPT5: 2 day water, 3 days 0.25% sucrose, 2 days 0.5% sucrose, 2 days 2% 2-bottle choice sucrose vs water skip weekend work			12.0099945068359	2.90999603271484	0.804959952831268	12.0099945068359	2.9099960327148	0.804959927755931	4
